,Gross Profit/Rev.,Cost of Revenue/Rev.,Operating Expenses/Rev.,"Selling, General & Administrative/Rev.",Research & Development/Rev.,Operating Income (Loss)/Rev.,Non-Operating Income (Loss)/Rev.,Net Income/Rev.
1913,0.40035707560259787,-0.5996429243974021,-0.6026372602258696,-0.6026372602258696,0.0,-0.2022801846232717,-0.003315509208750835,-0.21303800058041228
3949,0.38072947689289094,-0.6192705231071091,-0.41198976910409585,-0.41198976910409585,0.0,-0.03126029221120493,0.00013314179601275357,-0.09563084685189727
5898,0.16600861450107682,-0.8339913854989232,-0.0318941647010563,-0.02894574915393293,-0.002948415547123372,0.13411444980002052,0.002051071684955389,0.12019280073838581
4556,0.3687908587817198,-0.6312091412182802,-0.31755075656029086,-0.31755075656029086,0.0,0.05124010222142896,-0.0035747838125197214,0.021436940353274557
8961,0.8087730271310053,-0.19122697286899465,-0.8274956630515595,-0.43457993556533747,-0.1443525260511937,-0.018722635920554186,0.005829802801609687,-0.008727002372045269
10796,0.0,0.0,-0.5351281045481759,-0.16712430579928567,0.0,0.464871895451824,-0.14201953052418606,0.27615252802609574
8851,0.28268032951577254,-0.7173196704842274,-0.2067711472774764,0.0,0.0,0.07590918223829617,-0.002250351617440225,0.05402853124372112
9828,0.8428306051009455,-0.1571693948990545,-1.0,-1.0,-1.0,-1.0,0.04146161041138324,-1.0
8693,0.3569831442396386,-0.6430168557603614,-0.240830346948648,0.0,0.0,0.11615279729099064,-0.05354899478352417,0.010761342270757151
3064,0.45147464460004244,-0.5485253553999576,-0.2019944833439423,0.0,0.0,0.24948016125610015,-0.0576702737110121,0.1298111606195629
5804,0.021630250183943437,-0.9783697498160565,-0.03769695575302508,-0.009207914337422424,0.0,-0.01606670556908164,-0.004425937491521046,-0.020492643060602687
7803,0.10014190147982972,-0.8998580985201703,-0.1245614308659109,-0.024076470863415928,0.0,-0.02441952938608118,0.011632802632194484,-0.061984437617926366
2001,0.5292967058916133,-0.4707032941083868,-0.6912983588492266,-0.4302451887126609,-0.26105317013656576,-0.16200165295761346,-0.0018418670549805187,-0.16625998661891456
3449,0.5104235748680834,-0.4895764251319166,-1.0,-0.8886998644791096,-0.19791816844958335,-0.5761944580606095,-0.31129436867449034,-1.0
6837,0.09965797853520462,-0.9003420214647954,-0.1536737822856469,-0.1536737822856469,0.0,-0.05401580375044227,-0.02158273381294964,-0.718834768250973
7728,0.8988092683657465,-0.10119073163425356,-0.4939601971713418,-0.4328609156114735,0.0,0.4048490711944046,-0.0163178386547381,0.29108994974789804
1640,0.5378270095892603,-0.46217299041073967,-0.4760425163082987,-0.247636670581044,0.0,0.061784493280961666,0.0021878573315516165,0.05034361676896111
1020,0.2295734795822126,-0.7704265204177874,-0.17480001397282285,-0.17480001397282285,0.0,0.05477346560938974,-0.016557795088552766,0.2056100883781046
10173,0.4869178440607012,-0.5130821559392988,-1.0,-1.0,-0.8073652537938252,-1.0,-0.21121140763997906,-1.0
6091,0.18820183354695327,-0.8117981664530467,-0.08916428584576543,0.0,0.0,0.09903754770118785,-0.020025295313827556,0.015605639178963134
5820,0.6220621683093253,-0.37793783169067474,-0.2930250189537528,-0.16793025018953753,0.0,0.3290371493555724,-0.0667172100075815,0.1288855193328279
2690,0.702222037973634,-0.29777796202636597,-0.489822568609568,-0.45075035237542493,-0.03907221623414311,0.212399469364066,-0.0031713788243097588,0.20730038968576403
1352,0.0,0.0,-0.914655679811654,-0.6921718658034137,0.0,0.08534432018834609,0.17628016480282518,0.008681577398469689
10020,0.21607966683751922,-0.7839203331624808,-0.16599546020355863,-0.09299260452515194,0.0,0.050084206633960605,-0.0325108003221791,0.01867174416050377
1520,0.462087320912849,-0.537912679087151,-0.326632312135455,-0.23512090152330256,-0.09151141061215244,0.13545500877739397,-0.023444136134548956,0.04450988164675236
860,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
866,0.30277072671592914,-0.6972292732840709,-0.30046607205715314,-0.2402513614517471,-0.0292868295380929,0.0023046546587759784,0.000697300087446456,-0.030634395944439362
8330,0.27432004912591623,-0.7256799508740838,-0.15109328482926412,-0.1111396124338316,0.0,0.12322676429665214,-0.002964137562929625,0.07893570878903061
10271,0.09329221279876639,-0.9067077872012336,-0.12413261372397841,-0.05397070161912105,0.0,-0.03084040092521203,-0.1395528141865844,-0.27216653816499614
869,0.0,0.0,-1.0,-0.46791120477495607,-1.0,-1.0,0.09382143209626335,-1.0
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6162,0.0,0.0,-1.0,-0.4075207612291792,-1.0,-1.0,0.012594986794809455,-1.0
1788,0.23812461443553362,-0.7618753855644664,-0.11536088834053054,-0.09500308451573103,-0.020357803824799507,0.12276372609500308,-0.008328192473781616,-0.03485502776064158
1996,0.25251537054455403,-0.7474846294554459,-0.21291410770363142,0.0,0.0,0.03960126284092262,-0.03490081870050785,0.0025342326799489634
3824,0.3158595951831924,-0.6841404048168076,-0.24493978990520113,-0.23592108634383807,0.0,0.07091980527799129,-0.03136049192928517,0.02377658211632078
9440,0.23002766367675412,-0.7699723363232459,-1.0,-0.870064548579093,-0.2707687148964708,-0.9108055997988096,-0.6735686143012826,-1.0
9446,0.14400302361599746,-0.8559969763840025,-0.06675523723628914,-0.0579342874080027,0.0,0.07724778637970832,-0.0004726124859113183,0.05164295278897942
8616,0.1018427220986294,-0.8981572779013706,-0.07772662516755209,-0.07772662516755209,0.0,0.024116096931077316,-0.010742632971444212,0.010069792902107471
836,0.4031493388656105,-0.5968506611343894,-0.21256121686626597,-0.03755152209243507,0.0,0.19058812199934452,-0.014787312971115529,0.17572159405380303
3930,0.31877101637921684,-0.6812289836207832,-0.5919893697798025,-0.5618071374335611,0.0,-0.27321835340058576,0.05542358173337672,0.04899121379759193
6901,0.6492816641182467,-0.35071833588175333,-1.0,-0.7660789373088684,-0.5418179791029561,-0.658615252293578,-0.05253727064220184,-0.32409531090723753
8417,0.7487290259125956,-0.25127097408740445,-0.4570597016125358,-0.07639297955989591,0.0,0.29166932430005976,-0.2639670471325699,0.025433417573611977
1465,0.3066823610625578,-0.6933176389374422,-0.23845451501514126,-0.23845451501514126,0.0,0.06822784604741655,-0.022237660944997337,0.042597599524448006
7870,0.08798818677122053,-0.9120118132287794,-0.1331025001272977,-0.1331025001272977,0.0,-0.04511431335607719,-0.08556104350187552,-0.04508885381129386
5275,0.35970996216897855,-0.6402900378310215,-0.30693568726355613,-0.30693568726355613,0.0,0.05277427490542245,-0.006557377049180328,0.03556116015132409
8982,0.33749339706342407,-0.6625066029365759,-0.2596851617270718,-0.2596851617270718,0.0,0.07780823533635231,-0.017183020580648137,0.03803932529527307
8544,0.8921545457460491,-0.10784545425395087,-0.37911817763996253,0.0,0.0,0.5130363681060867,0.07309308824280399,0.26560011591049715
1268,0.3219836450059191,-0.6780163549940809,-0.1355335498761192,-0.12561230599378836,0.0,0.18645009512979988,-0.053517071252831075,0.07865189537231439
2689,0.7006381617814853,-0.2993618382185147,-0.8209540496146884,-0.7859271803957583,-0.035026869218930154,-0.12031588783320314,-0.025080758532748715,-0.23681427541893588
4099,0.7118275408937368,-0.28817245910626327,-0.5781221531590361,-0.02123773590990076,0.0,0.13370538773470061,-0.06932465878217686,0.038696479389879156
2307,0.48925148127923684,-0.5107485187207632,-0.43930612731126334,-0.43930612731126334,0.0,0.049945353967973505,0.005829176583835488,0.043178360331218114
4680,0.6631468931304014,-0.3368531068695986,-1.0,-1.0,-0.6772981212795741,-1.0,-0.08363985203630973,-1.0
4457,0.38853959648336267,-0.6114604035166373,-0.17689502458484768,-0.17689502458484768,0.0,0.21164457189851502,-0.011227296071768292,0.1458232197290801
6694,0.5577586206896552,-0.44224137931034485,-1.0,-1.0,-0.4650862068965517,-1.0,-0.07025862068965517,-1.0
6742,0.3827810212975907,-0.6172189787024094,-0.14143573719266508,-0.122851739166187,-0.018583998026478084,0.2413452841049256,-0.031329661212071376,0.14916536386810295
441,0.24313434491941524,-0.7568656550805848,-0.09163222280784487,-0.09163222280784487,0.0,0.15150212211157035,-0.06495325806541097,0.04849649088740326
9798,0.2441334600257394,-0.7558665399742606,-0.3407945538302402,-0.34347073044586907,0.0,-0.09666109380450079,-0.004203702144549621,-0.07880588398022637
2812,0.3368670665364765,-0.6631329334635235,-0.21076858697168363,-0.11863579299762868,-0.043590458920351516,0.12609847956479286,0.012693541637606361,-0.2058167108383317
2419,0.3682875264270613,-0.6317124735729387,-0.22071881606765328,-0.22071881606765328,0.0,0.14756871035940802,-0.012750040657017401,0.043356643356643354
418,0.0,0.0,-0.8721635714055811,-0.13581061508255818,0.0,0.12783642859441888,-0.003592809552930574,0.24731243361550098
3314,0.5031091181278878,-0.4968908818721121,-0.29534486547707706,-0.24060909229320368,-0.05473577318387337,0.20776425265081083,-0.1763058743938322,0.06336180200711383
5990,0.0,0.0,-0.9428648551376642,-0.0993341731149901,0.0,0.05713514486233579,-0.007243116789634695,0.049037250314918124
140,0.2974867085548574,-0.7025132914451426,-0.22299419949250845,-0.20317786370227162,0.0,0.07449250906234896,-0.02042049299178347,0.03745770964233929
2602,0.30551270601607533,-0.6944872939839246,-0.18868230900381586,-0.18868230900381586,0.0,0.11683039701225947,-0.047454737354875376,0.03393683526832832
5583,0.3457988915921559,-0.6542011084078442,-0.20601165736252391,-0.20601165736252391,0.0,0.13978723422963193,-0.002737167712851499,0.08722315082910771
10326,0.5330945710412498,-0.46690542895875026,-0.31157833580788846,-0.04098534633012717,0.0,0.2215162352333613,-0.11395597443676973,0.11181098702472403
3652,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9532,0.4967409522627103,-0.5032590477372897,-0.2517536780681607,-0.21509715066112112,-0.03665652740703954,0.24498727419454963,-0.017598857781364455,0.19787075547830404
10247,0.2779920433336963,-0.7220079566663037,-0.3288240492898004,-0.27412006918399856,0.0,-0.05083200595610412,0.01147411044622666,-0.0669631212821831
6682,0.46810243007564145,-0.5318975699243585,-0.2917045711557309,-0.26442590405347677,-0.027278667102254166,0.17639785891991053,0.008220038700273918,0.15868368808584424
3715,0.23061738046957075,-0.7693826195304293,-0.3099276831741223,-0.3099276831741223,0.0,-0.07931030270455157,-0.0404045833231536,-0.07256113947863478
7845,0.5437884751236249,-0.456211524876375,-0.47585023715813907,-0.47585023715813907,0.0,0.06793823796548593,-0.010606519325865375,0.04211323039660914
3194,0.4340286148658108,-0.5659713851341892,-0.26123764548968786,-0.2206050741988772,0.0,0.1727909693761229,-0.015049221685395015,0.1260855478819203
1267,0.7712432901442012,-0.2287567098557988,-1.0,-1.0,-1.0,-1.0,0.12784501123435446,-1.0
2384,0.5922513741460267,-0.40774862585397337,-0.39188196808865744,-0.3429690455526626,0.0,0.2003694060573692,-0.00028929390034937804,0.12294990764848565
7968,0.12673260720898036,-0.8732673927910196,-0.1956365819892249,-0.11857621803746268,0.0,-0.06890397478024453,-6.671892982836556e-05,-0.14821610261371407
1538,0.18162968991572095,-0.8183703100842791,-0.21386652382554006,-0.12802205179098136,0.0,-0.03223683390981908,-0.05079579947431143,-0.13540702108429148
3394,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.2197,-1.0
10041,0.9387352924129136,-0.061264707587086305,-0.34469367646206456,-0.1913290442241929,-0.15336463223787167,0.5940416159508491,0.002434359241870979,0.2422187445661624
3135,0.37726744955099284,-0.6227325504490072,-1.0,-1.0,0.0,-1.0,-0.1284658635325165,-1.0
7032,0.44024220766329164,-0.5597577923367083,-0.3821719277347628,-0.3167560055588644,0.0,0.05807027992852889,-0.004268413738336311,0.015386142545165774
8414,-0.04940602931898065,-1.0,-0.35014712528356007,0.0,0.0,-0.39955315460254076,-0.06211084727146963,-0.23684794991442093
1457,0.574493022782934,-0.425506977217066,-0.8617259919740295,-0.5305006110540403,0.0,-0.2872329691910955,0.251444231575927,-0.03592544014808909
2377,0.5533642691415314,-0.4466357308584687,-0.5614849187935035,-0.09860788863109049,0.0,-0.008120649651972157,-0.0568445475638051,-0.3039443155452436
3254,0.7938937753721245,-0.2061062246278755,-0.6507949932341002,-0.6316813261163735,0.0,0.14309878213802435,-0.008711096075778078,0.10563261163734777
5115,0.3509119765837837,-0.6490880234162163,-1.0,-1.0,0.0,-1.0,-0.05233049695183755,-1.0
8787,0.26081551466931874,-0.7391844853306813,-0.20571854798607658,-0.20571854798607658,0.0,0.05509696668324217,-0.0020636499254102435,0.041944306315266036
26,0.624549042347222,-0.37545095765277803,-0.523550090811156,-0.27469582153403127,0.0,0.10099895153606595,-0.004436518361952344,-0.15327055614700166
9260,0.1897894301423221,-0.8102105698576779,-0.15102719466548864,0.0,0.0,0.03876223547683347,-0.005394989866074618,0.027851634767733172
9291,0.3485661853638669,-0.651433814636133,-0.1874581511011815,-0.1874581511011815,0.0,0.16110803426268544,0.0004993771238697136,0.11794204159258198
8498,0.0,0.0,-1.0,-0.13330608126913443,0.0,-0.17603673810186474,-0.039069023100473145,-1.0
5111,0.49582601127458636,-0.5041739887254136,-1.0,-1.0,0.0,-0.9414179934956864,-0.10901036770299405,-1.0
189,0.29048798755545313,-0.7095120124445469,-1.0,-0.8985999884772714,-1.0,-1.0,-0.15958979086247624,-1.0
8119,0.27108255066732573,-0.7289174493326742,-0.13588426967425626,-0.13590444581193822,0.0,0.1351982809930695,0.003440031474774784,0.1027631220555449
5897,0.1863182925414685,-0.8136817074585315,-0.027983992576267255,-0.024910103236283492,-0.0030738893399837606,0.15833429996520126,0.0009569655492402274,0.14148590650736573
7414,0.32748484710386,-0.67251515289614,-0.19773959804949187,-0.14191313858633733,-0.05582645946315454,0.12974524905436813,0.000683589299548831,0.2316911999270838
7375,0.6954602060455112,-0.3045397939544888,-0.5722291407222914,-0.41627985961734404,0.0,0.12323106532321974,-0.040473225404732256,0.07964451488735425
9525,0.17462133281670286,-0.8253786671832971,-0.10142397453939106,-0.032759670085085534,0.0,0.0731973582773118,0.0035414261224352693,0.04881590143144959
10333,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.3422575976845152,-1.0
1765,0.3119592948258564,-0.6880407051741436,-0.3583746595958148,-0.33382255983947257,0.0,-0.04641536476995844,-0.001361616740719507,-0.047854378672782
9049,0.47623861195058215,-0.5237613880494179,-0.3130733238754864,-0.2593378810007657,-0.05373544287472071,0.16316528807509578,-0.002683983589357482,0.10426172441878974
1746,0.3191449814126394,-0.6808550185873606,-0.15104089219330855,-0.09594795539033457,-0.031468401486988845,0.16810408921933084,-0.022899628252788105,0.11325278810408922
1386,0.5808560407011457,-0.4191439592988543,-1.0,-0.9240038157324086,-0.2465621699887395,-0.5897099450200024,-0.011860957200395966,-0.835718085054659
4104,0.27557205916708677,-0.7244279408329132,-0.1591314291335194,-0.11861697549459603,-0.040514453638923385,0.11644063003356736,0.04123990212593294,0.12536733514490525
4596,0.33557220211091043,-0.6644277978890896,-0.32213094849449275,-0.08011078822225831,-0.007303997799995818,0.013441253616417691,-0.00688466220769133,0.19405709396816104
3907,0.5739066963831257,-0.42609330361687425,-0.5568543871846687,-0.4892970931151816,0.0,0.017052309198456995,-0.01855979137832821,-0.020727879973229196
5508,0.34244679884053286,-0.6575532011594671,-0.30644069850824657,0.0,0.0,0.03600610033228631,-0.0008483905828645302,0.01473573643332559
7288,0.45070700427490956,-0.5492929957250904,-0.2969417954620191,-0.17211443604077606,0.0,0.1537652088128905,-0.07668530088786583,0.08273594212430121
3968,0.47529641524718447,-0.5247035847528155,-0.49335403708729997,-0.49335403708729997,0.0,-0.018057621840115542,-0.009424395082138862,-0.027975553632574254
9488,0.7803326248560725,-0.21966737514392756,-1.0,-0.7849904859968484,-0.24177395285089626,-0.24643181399167222,-0.02840982220815317,-0.276834880735796
2759,0.3388846641318124,-0.6611153358681876,-0.16154626108998732,-0.04438529784537389,0.0,0.1773384030418251,-0.01629911280101394,0.10633713561470215
4426,0.20766792051257418,-0.7923320794874258,-0.16329310680353049,-0.11600168493241796,0.0,0.044374813709043705,-0.0030841160632687197,0.02940502671504689
1395,0.0,0.0,-0.6114241442456684,-0.6079025214818988,0.0,0.3885758557543316,-0.0055641639667558815,0.30321171996055785
7647,0.6157495804366611,-0.38425041956333894,-0.42771494906146507,-0.19322040798102708,0.0,0.188034631375196,-0.06495549608276231,0.11378964840723514
10072,0.22633986161604316,-0.7736601383839569,-0.34103436144013133,-0.06022047613463117,0.0,-0.11469449982408819,-0.177670927641609,-0.37510261522223526
1582,0.4099895366619269,-0.5900104633380732,-0.3411652760264356,-0.3082215008182867,0.0,0.06882426063549128,-0.008107030111161788,0.03861114837371109
7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,0.15928571428571428,-0.8407142857142857,-0.10892857142857143,-0.04857142857142857,0.0,0.05035714285714286,-0.013571428571428571,0.0035714285714285713
10245,0.26089348678346336,-0.7391065132165366,-0.2985572637706767,-0.2464168237716233,0.0,-0.03766377698721336,-0.012662396567092362,0.06962050278844864
5037,0.5699052499610565,-0.43009475003894354,-0.38705747499638715,-0.23264386109458488,0.0,0.1828477749646693,-0.10631954701655147,0.0627265058002376
7256,0.19518545859707603,-0.804814541402924,-0.2219135512358175,-0.1554985338924182,0.0,-0.026728092638741464,-0.0006304606489388775,-0.06297614107645998
6310,0.5809904216395402,-0.4190095783604598,-0.547770592911224,0.0,0.0,0.033219828728316206,-0.11175646497048693,-0.5794189278324943
9671,0.0,0.0,-0.7800828190971094,-0.31560571614160443,0.0,0.21991718090289056,-0.0678791815524521,0.1408330626826892
581,0.3399788855974268,-0.6600211144025732,-0.11357416439410409,-0.11357416439410409,0.0,0.22640472120332272,0.011987808888445426,0.19216595312496904
7667,0.3154494728133636,-0.6845505271866363,-0.18911830455369558,-0.16046188238193307,0.0,0.12633116825966803,-0.1083945010649346,0.021949974476773864
3535,0.7054469870624345,-0.2945530129375656,-0.4750961575818796,-0.23670305761684604,0.0,0.2303508294805548,-0.08022844710361708,0.1301332608104433
2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,0.31020808622979673,-0.6897919137702033,-0.3720900996430777,-0.3381086945827617,0.0,-0.061882013413281006,-0.0004208731204189054,-0.060190322104584235
7732,0.5129183306883381,-0.4870816693116618,-0.33883695784865975,-0.26757032489841476,-0.07126663295024503,0.17408137283967842,0.00291458118972463,0.138764147817443
3056,0.4888383086754793,-0.5111616913245207,-0.3494703668038169,-0.20178587061192332,0.0,0.13936794187166243,-0.03650529633196183,0.11975838221132802
6021,0.6309140439235363,-0.36908595607646366,-0.20638538877759263,0.0,0.0,0.42452865514594373,-0.049226751043792476,0.2820299189305574
9481,0.22237166816762377,-0.7776283318323762,-0.33955158419199777,-0.33955158419199777,0.0,-0.11717991602437398,-0.10494614098080725,-0.34491994245681334
2200,0.49061967026719727,-0.5093803297328028,-0.4240406299208019,-0.31860806462634983,-0.08607432146549204,0.06657904034639538,-0.013338417404680933,0.03455084483307622
206,0.7388598872415953,-0.26114011275840465,-1.0,-0.5845896846940907,0.0,-0.2672791814575068,1.0,1.0
2106,0.4653487708681488,-0.5346512291318513,-0.3230020941770202,-0.23461645421875008,0.0,0.1423466766911286,-0.030903067106363605,0.05456946967489297
2000,0.22323145000454286,-0.7767685499954571,-0.315582239070339,-0.3026130073738498,0.0,-0.09235078906579611,-0.018842583555154543,-0.07457780504501943
497,0.0,0.0,-1.0,-0.38949152542372883,-1.0,-0.40271186440677964,0.007457627118644068,-0.4176271186440678
9007,0.41739887151559385,-0.5826011284844061,-0.29562361395727477,-0.29562361395727477,0.0,0.12177525755831907,-0.0296718412261741,0.057912023131123154
6097,0.89033097817456,-0.10966902182544007,-0.7463964202417022,-0.6854321648881014,-0.055739103628024,0.14393455793285773,-0.00027091072713061946,0.20155446706877708
5983,0.39839616728057214,-0.6016038327194279,-0.4503028920375387,-0.4503028920375387,0.0,-0.05190672475696652,-0.03998617882037118,-0.11812213581523918
2411,0.6254545454545455,-0.37454545454545457,-0.3981818181818182,-0.09363636363636364,0.0,0.22727272727272727,-0.32272727272727275,-0.15545454545454546
700,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.05568547427133286,-1.0
97,0.7406777990284172,-0.25932220097158276,-1.0,-0.6838484056149445,-0.8148933795788821,-1.0,-0.3231872959526659,-1.0
6590,0.15874524714828897,-0.841254752851711,-0.1438305461152798,-0.1438305461152798,0.0,0.014914701033009186,-0.0019263770651771594,-0.013837948786971298
3805,0.4989930214041497,-0.5010069785958503,-0.7364526251697813,-0.4772610182192871,-0.25919160695049415,-0.23745960376563158,0.020326916772048148,-0.26261065055500915
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10075,0.5906738178326346,-0.4093261821673654,-0.4159777033515235,-0.4159777033515235,0.0,0.17469611448111108,0.18797573600018735,0.24280394407101202
8301,0.0,0.0,-0.8789313197138957,-0.10221643206153898,-0.003088818364480567,0.12106868028610428,-0.14381798297052198,-0.07022893428701425
8859,0.6221345113806708,-0.3778654886193293,-0.31605202916385483,-0.04400570120470085,0.0,0.3060824822168159,-0.15598541429195234,0.1297080779038621
2346,0.12977479158890134,-0.8702252084110986,-0.09875379003686896,-0.09819060529262687,0.0,0.031021001552032378,0.00018336247486951796,0.023961546269555937
8077,0.2952144188937228,-0.7047855811062772,-0.19308058835715766,-0.19308058835715766,0.0,0.10213383053656515,-0.08058835715765486,0.0839030453697949
1249,0.049537634173534746,-0.9504623658264653,-0.031108584920097063,-0.031108584920097063,0.0,0.018429049253437683,-0.008460310867236517,0.005836958660341473
5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6576,0.6342049341554223,-0.3657950658445776,-1.0,-1.0,-0.40152088275504305,-1.0,0.008476104659645406,-1.0
3100,0.2697515450216631,-0.7302484549783369,-0.2364871441881162,-0.2364871441881162,0.0,0.033264400833546884,-0.01648619065497794,0.01677423712382621
131,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
4106,0.0,0.0,-0.8781439694607454,-0.06823109993622362,0.0,0.12185603053925459,-0.04598415225580296,0.06823385287383746
9634,0.9537275064267352,-0.04627249357326478,-0.8740359897172236,-0.6465295629820051,0.0,0.07969151670951156,-0.008997429305912597,-0.012210796915167094
2885,0.3459035984596999,-0.6540964015403001,-0.19970787412030275,-0.1890851148585845,0.0,0.14619572433939715,-0.023237285885008632,0.09772938520780773
8351,0.21531123340959812,-0.7846887665904019,-0.06489861655301901,-0.058528070875658415,0.0,0.1504126168565791,-0.037114436530645514,0.0830644390603129
6398,0.15389674449194343,-0.8461032555080565,-0.17231173955935547,-0.17231173955935547,0.0,-0.018414995067412034,-0.011180532719500164,-0.027293653403485694
5134,0.798127160822767,-0.20187283917723298,-1.0,-1.0,-0.9789665013140921,-1.0,-0.2570592036202996,-1.0
7310,0.3708114006932854,-0.6291885993067146,-1.0,-0.6325052424359139,-0.6988915992639192,-0.9605854410065477,-0.02573073137330423,-0.9863161723798519
2203,0.561962806688545,-0.4380371933114549,-0.3656821378340366,0.0,0.0,0.1962806688545085,-0.06907329270198469,0.08610720425066416
9335,0.5448877487023914,-0.4551122512976085,-0.1451413897473396,-0.12072165985424153,0.0,0.3997463589550519,-0.1525661606143133,0.18490633979638715
6678,0.4814617322603527,-0.5185382677396473,-0.449648998361177,-0.4288897585793606,-0.020759239781816402,0.031812733899175695,-0.020407015140767558,0.019582711640535187
1551,0.5009566742684484,-0.4990433257315517,-0.48448639310575176,-0.48201562973498463,0.0,0.01647028116269656,-0.002532698352308295,-0.004264665871834403
6730,0.08126173804892696,-0.918738261951073,-0.06334849283998437,-0.012361038015540518,0.0,0.017913245208942594,-0.02216670731119256,0.04143635567869242
4040,0.3595793107814942,-0.6404206892185058,-0.24355919607836604,-0.23122744343989415,0.0,0.11602011470312817,0.00462178293049497,0.09398158484932301
2685,0.1620832669506987,-0.8379167330493014,-0.10981657835634884,0.0,0.0,0.05226668859434985,-0.013439271452726142,-0.003052744643563797
569,0.5134644872067939,-0.486535512793206,-0.25193670508279303,-0.2212223104926127,0.0,0.26152778212400096,-0.03588107252898706,0.15013380198517529
9971,0.17841881665159717,-0.8215811833484028,-0.1446920247222463,-0.11061842773449596,0.0,0.03372679192935085,-0.027001250975389225,-0.00847195214090194
4909,0.21246033071655254,-0.7875396692834474,-0.09971605144479706,0.0,0.0,0.11274427927175547,-0.012694170703190245,0.0581259395356606
742,0.30690242099840986,-0.6930975790015901,-0.09241674318604287,-0.08519406060334594,-0.007222682582696916,0.21448567781236702,0.011153165662583144,0.16772300743544377
8314,0.26607485604606523,-0.7339251439539347,-0.10244721689059501,-0.10244721689059501,0.0,0.16362763915547024,-0.0034274746366876885,0.11458047710446943
10521,0.3861874096464713,-0.6138125903535288,-0.2233539229859377,-0.11354974372453673,0.0,0.16283348666053357,-0.03206728873702195,0.09830463924300172
1480,0.46022375755349637,-0.5397762424465037,-0.27235732132357676,-0.024937331164194405,0.0,0.18786643622991958,-0.052307953768284975,0.13124533153150436
10680,0.6193880606863507,-0.38061193931364934,-0.27108363407490876,-0.07068061498479795,0.0,0.3483044266114419,-0.08545628968646739,-0.4636673722038647
1248,0.03854216709612613,-0.9614578329038739,-0.031379656723588244,-0.031379656723588244,0.0,0.007162510372537887,-0.0019653229680744204,0.0034939074987989692
10761,0.0,0.0,-0.9723753217337763,-0.005460552367676219,0.0,0.02762467826622376,-0.009908371839101584,0.01143725006937951
1451,0.27410062800320145,-0.7258993719967985,-1.0,-1.0,-0.7902985108828751,-1.0,-0.14288399835510074,-1.0
4111,-0.3120045117628102,-1.0,-0.5701579116983564,-0.34697067354173383,-0.2231872381566226,-0.8821624234611666,0.002852078633580406,-0.7407347728005156
531,0.0,0.0,-0.9190477595596167,-0.2822427026264971,-0.08067355831177644,0.08095224044038334,-0.165999468864649,-0.25462038576163826
5669,0.2529929770592328,-0.7470070229407672,-0.2236310479916299,-0.2236310479916299,0.0,0.02936192906760291,-0.018129322416310295,0.2258251794865449
6269,0.38137316660631826,-0.6186268333936817,-0.2618051456546648,-0.2518637745713194,0.0,0.11956802095165346,0.013750762622329582,0.09539599319468074
3046,0.18256772673733804,-0.817432273262662,-0.16074638894054924,-0.03837331845514847,0.0,0.02182133779678879,-0.026656747876759035,-0.0032236067199801622
7991,0.6358988211090307,-0.3641011788909692,-0.6592320557697573,-0.06330711108808751,0.0,-0.023333234660726575,-0.0167268569567888,0.0024617581978435103
6779,0.24898429307370967,-0.7510157069262904,-0.1535913730700246,0.0,0.0,0.09539292000368506,-0.035182227762553135,0.05821388096800826
966,0.6623989023554364,-0.3376010976445636,-0.43941337139837905,0.0,0.0,0.22298553095705737,-0.13590830269553966,0.04408274700590481
2437,-0.5792162822969669,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11316196391991012,-1.0
4185,0.900437667143573,-0.09956233285642707,-0.3201538173630102,-0.08616669986900169,0.0,0.5802838497805628,-0.22187973510573433,0.3492946013003242
4023,0.6104294478527608,-0.3895705521472393,-0.46034180543382996,-0.2210780017528484,0.0,0.15008764241893077,-0.1677256792287467,-0.19763365468886943
10393,0.15085235054891796,-0.849147649451082,-0.10950966137766821,-0.07958783741070864,0.0,0.041342689171249766,-0.004151126282740164,0.017004867564321385
4008,0.1772941309300055,-0.8227058690699944,-0.08459908746156247,-0.07045939071123539,-0.014139696750327092,0.09269504346844304,-0.01896140639839542,0.007524789299258147
10359,0.29070342877341815,-0.7092965712265819,-0.2652527394839166,-0.22919759632378933,0.0,0.02545068928950159,-0.010957935666313185,0.013078826440438318
2278,0.36169771502844145,-0.6383022849715586,-0.31509667552707277,-0.24412450585689205,0.0,0.04660103950136864,-0.04770370886362521,0.23894995480084666
