Ticker;SimFinId;"Company Name";IndustryId
FTNT;130256;"FORTINET INC";101003
FTRCQ;388949;"FRONTIER COMMUNICATIONS CORP";108001
FTV;378151;"Fortive Corp";101001
FUEL;63100;"Rocket Fuel Inc.";103011
FUL;256748;"FULLER H B CO";110001
FULT;1234770;"FULTON FINANCIAL CORP";104002
G;446906;"Genpact LTD";100002
GAIA;1291281;"GAIA, INC";103001
GAMZ;847387;"Gamzio Mobile, Inc.";
GASE;646276;"GASE ENERGY, INC.";
GBCI;1059909;"GLACIER BANCORP, INC.";104002
GBT;687412;"Global Blood Therapeutics, Inc.";106002
GBX;87143;"GREENBRIER COMPANIES INC";100010
GCI;651516;"Gannett Co., Inc.";103026
GCO;51883;"GENESCO INC";103002
GD;234391;"GENERAL DYNAMICS CORP";100008
GDDY;647209;"GoDaddy Inc.";101002
GDI;668481;"GARDNER DENVER INC";101001
GDOT;786096;"GREEN DOT CORP";104007
GDRX;1243191;"GoodRx Holdings, Inc.";106001
GDS;1333028;"GDS Holdings Ltd";
GE;244314;"GENERAL ELECTRIC CO";100001
GEF;998535;"GREIF, INC";100001
GEL;767446;"GENESIS ENERGY LP";107003
GENC;543904;"GENCOR INDUSTRIES INC";100009
GEO;365061;"GEO GROUP INC";109001
GEOS;357500;"GEOSPACE TECHNOLOGIES CORP";107004
GEPC;665991;"Gepco, Ltd.";
GERN;793173;"GERON CORP";106002
GES;181484;"GUESS INC";103002
GEVO;1059126;"Gevo, Inc.";110001
GFF;358146;"GRIFFON CORP";110005
GGG;103052;"GRACO INC";100001
GGP;442374;"General Growth Properties, Inc";109001
GGP_old;378155;"General Growth Properties Inc.";109001
GH;882847;"Guardant Health, Inc.";106001
GHC;716648;"Graham Holdings Co";102006
GHDX;776327;"GENOMIC HEALTH INC";106001
GHML;445621;"Gold Hills Mining LTD";
GIDYL;146177;"GI DYNAMICS, INC.";
GIII;183672;"G III APPAREL GROUP LTD /DE/";103004
GILD;239284;"GILEAD SCIENCES INC";106002
GIMO;252563;"Gigamon Inc.";101005
GIS;78526;"GENERAL MILLS INC";102002
GL;378226;"GLOBE LIFE INC.";104004
GLBL_delis;704271;"TERRAFORM GLOBAL, INC.";105002
GLGI;178127;"GREYSTONE LOGISTICS, INC.";100001
GLNG;1333934;"GOLAR LNG LTD";
GLP;861498;"GLOBAL PARTNERS LP";107003
GLPI;447206;"Gaming & Leisure Properties Inc";109001
GLRP;998463;"Glen Rose Petroleum CORP";
GLUU;85988;"GLU MOBILE INC";101003
GLW;261761;"CORNING INC /NY";101001
GLYC;790345;"GLYCOMIMETICS INC";106002
GM;125620;"General Motors Co";103005
GMAN;198131;"Gordmans Stores, Inc.";
GME;44534;"GameStop Corp.";103002
GMED;617302;"GLOBUS MEDICAL INC";106004
GMRE;998353;"Global Medical REIT Inc.";
GNL;949685;"Global Net Lease, Inc.";
GNRC;1048511;"GENERAC HOLDINGS INC.";100003
GNTX;327200;"GENTEX CORP";103005
GNW;527413;"GENWORTH FINANCIAL INC";104005
GO;998534;"Grocery Outlet Holding Corp.";102001
GOBK;662907;"GLOBALINK, LTD.";
GOCO;1340517;"GoHealth, Inc.";106011
GOEV;1104613;"Canoo Inc.";103005
GOL;1245424;"Gol Intelligent Airlines Inc.";
GOLF;370220;"Acushnet Holdings Corp.";103015
GOOD;106972;"GLADSTONE COMMERCIAL CORP";109001
GOOG;18;"Alphabet (Google)";101002
GPC;115285;"GENUINE PARTS CO";103002
GPN;182201;"GLOBAL PAYMENTS INC";100002
GPOR;785453;"GULFPORT ENERGY CORP";107002
GPRE;627777;"Green Plains Inc.";110001
GPRO;114240;"GoPro, Inc.";101001
GPS;250974;"GAP INC";103002
GPT;630304;"Gramercy Property Trust";109001
GRA;127797;"W R GRACE & CO";110001
GRC;122864;"GORMAN RUPP CO";100001
GRMM;647541;"Grom Social Enterprises, Inc.";103020
GRMN;388839;"GARMIN LTD";101001
GRPH;1253293;"Graphite Bio, Inc.";106002
GRPN;639037;"Groupon, Inc.";101002
GRUB;433759;"GrubHub Inc.";101002
GRWG;1039023;"GrowGeneration Corp.";103013
GS;60439;"GOLDMAN SACHS GROUP INC";104002
GSAT;1242004;"Globalstar, Inc.";
GSEG;654541;"SATYA WORLDWIDE, INC.";
GSHD;986860;"Goosehead Insurance, Inc.";104005
GSIT;48159;"GSI TECHNOLOGY INC";101004
GT;378156;"Goodyear Tire & Rubber";103005
GTHX;820499;"G1 Therapeutics, Inc.";106002
GTN;641163;"GRAY TELEVISION INC";103001
GTT;100512;"GTT Communications, Inc.";108001
GTY;949684;"GETTY REALTY CORP /MD/";
GUID;132676;"Guidance Software, Inc.";101003
GWGH;734810;"GWG Holdings, Inc.";104004
GWPH;953793;"GW PHARMACEUTICALS PLC";106005
GWR;447280;"Genesee & Wyoming Inc";100010
GWRE;37120;"Guidewire Software, Inc.";101003
GWRS;761716;"Global Water Resources, Inc.";105001
GWW;504823;"GRAINGER W W INC";100005
GXO;1307827;"GXO Logistics, Inc.";100010
GXP;447283;"Great Plains Energy Inc";105001
H;133448;"Hyatt Hotels Corp";103015
HABT;639722;"Habit Restaurants, Inc.";103003
HAE;1057790;"HAEMONETICS CORP";106004
HAIN;1234772;"HAIN CELESTIAL GROUP INC";102002
HAL;378158;"Halliburton Co.";107004
HALO;365463;"HALOZYME THERAPEUTICS INC";106002
HAR;378160;"Harman Int'l Industries";101001
HARP;1333937;"Harpoon Therapeutics, Inc.";106002
HAS;249756;"HASBRO INC";103015
HAYN;358061;"HAYNES INTERNATIONAL INC";100001
HBAN;378164;"Huntington Bancshares";104002
HBI;331419;"Hanesbrands Inc.";103004
HCA;378161;"HCA Holdings";106011
HCC;1253797;"WARRIOR MET COAL, INC.";110004
HCCI;861202;"Heritage-Crystal Clean, Inc.";100001
HCOM;692076;"Hawaiian Telcom Holdco, Inc.";108001
HCSG;923327;"HEALTHCARE SERVICES GROUP INC";100002
HD;261673;"HOME DEPOT INC";103002
HDB;1253408;"HDFC BANK LTD";
HDP;670518;"Hortonworks, Inc.";101003
HDS;218138;"HD Supply Holdings, Inc.";100005
HDSN;346795;"HUDSON TECHNOLOGIES INC /NY";100001
HE;1067472;"HAWAIIAN ELECTRIC INDUSTRIES INC";
HEAR;817639;"Turtle Beach Corp";101005
HEI;250786;"HEICO CORP";100008
HELE;91621;"HELEN OF TROY LTD";102002
HEMA;708324;"HEMACARE CORP /CA/";
HEP;967503;"HOLLY ENERGY PARTNERS LP";107003
HES;378163;"Hess Corporation";107002
HFC;684316;"HollyFrontier Corp";107001
HGEN;263238;"KALOBIOS PHARMACEUTICALS INC";106002
HI;361523;"Hillenbrand, Inc.";100001
HIBB;515787;"HIBBETT SPORTS INC";103002
HIG;387752;"HARTFORD FINANCIAL SERVICES GROUP INC/DE";104005
HII;903401;"HUNTINGTON INGALLS INDUSTRIES, INC.";100008
HIL;420734;"Hill International, Inc.";100002
HIMS;1297254;"Hims & Hers Health, Inc.";106005
HIW;949691;"HIGHWOODS PROPERTIES, INC.";109002
HL;896570;"HECLA MINING CO/DE/";110004
HLF;335043;"HERBALIFE LTD.";102002
HLI;65213;"HOULIHAN LOKEY, INC.";104003
HLIO;126033;"HELIOS TECHNOLOGIES, INC.";100001
HLT;740329;"Hilton Worldwide Holdings Inc.";103015
HMC;1239537;"HONDA MOTOR CO LTD";
HMHC;651625;"Houghton Mifflin Harcourt Co";102006
HMLP;1249669;"Hoegh LNG Partners LP";
HMNY;698616;"Helios & Matheson Analytics Inc.";101003
HMTV;652016;"HEMISPHERE MEDIA GROUP, INC.";108001
HNGR;626019;"HANGER, INC.";106004
HNI;123823;"HNI CORP";100001
HNNA;366890;"HENNESSY ADVISORS INC";104001
HNRG;684673;"HALLADOR ENERGY CO";110006
HOFT;985052;"HOOKER FURNITURE CORP";103004
HOG;378159;Harley-Davidson;103005
HOLX;362221;"HOLOGIC INC";106003
HOMB;447371;"Home Bancshares Inc";104002
HOME;233408;"At Home Group Inc.";103002
HOMR;647308;"STEVVA Corp";
HON;105257;"HONEYWELL INTERNATIONAL INC";100001
HOOD;1249895;"Robinhood Markets, Inc.";104003
HOT;113871;"STARWOOD HOTEL & RESORTS WORLDWIDE, INC";103015
HP;360878;"Helmerich & Payne, Inc.";107006
HPE;47023;"Hewlett Packard Enterprise Co";101005
HPJ;163221;"Highpower International, Inc.";101001
HPP;949692;"Hudson Pacific Properties, Inc.";
HPQ;184360;"HP INC";101001
HPTX;437296;"HYPERION THERAPEUTICS INC";
HQY;52958;"HEALTHEQUITY INC";101003
HR;949686;"HEALTHCARE REALTY TRUST INC";
HRB;506954;"H&R BLOCK INC";103020
HRC;357864;"Hill-Rom Holdings, Inc.";106003
HRI;535488;"HERC HOLDINGS INC";100007
HRL;375369;"HORMEL FOODS CORP /DE/";102002
HROW;1154965;"HARROW HEALTH, INC.";106002
HRT;1340571;"HireRight Holdings Corp";108003
HRTG;640779;"Heritage Insurance Holdings, Inc.";104006
HSIC;378104;"Henry Schein";106014
HSII;727845;"HEIDRICK & STRUGGLES INTERNATIONAL INC";100011
HSKA;1253403;"HESKA CORP";106001
HST;346970;"HOST HOTELS & RESORTS, INC.";109001
HSTM;497494;"Healthstream Inc";101003
HSY;248677;"HERSHEY CO";102002
HT;949690;"HERSHA HOSPITALITY TRUST";109001
HTA;949687;"HEALTHCARE TRUST OF AMERICA, INC.";
HTCR;1342107;"HeartCore Enterprises, Inc.";
HTGM;702606;"HTG MOLECULAR DIAGNOSTICS, INC";106001
HTH;492790;"Hilltop Holdings Inc.";104002
HTLD;1077530;"HEARTLAND EXPRESS INC";100010
HTM;709126;"US GEOTHERMAL INC";105002
HTZ;536728;"HERTZ CORP";103015
HUBB;628038;"HUBBELL INC";100001
HUBS;504719;"HUBSPOT INC";101003
HUM;234479;"HUMANA INC";106006
HUN;447408;"Huntsman Corp";110001
HURC;188434;"HURCO COMPANIES INC";101001
HURN;166848;"Huron Consulting Group Inc.";100002
HUYA;1253406;"HUYA Inc.";
HWC;734515;"HANCOCK WHITNEY CORP";104002
HWM;195506;"Howmet Aerospace Inc.";100001
HXL;103406;"HEXCEL CORP /DE/";100008
HYLN;998432;"Hyliion Holdings Corp.";100012
HZO;993630;"MARINEMAX INC";103015
IAA;968230;"IAA, Inc.";103005
IAC;647051;"IAC HOLDINGS, INC.";101002
IART;447419;"Integra Lifesciences Holdings Corp";106004
IAS;1333933;"INTEGRAL AD SCIENCE HOLDING CORP.";101003
IBKC;129297;"IBERIABANK CORP";104002
IBKR;718957;"Interactive Brokers Group, Inc.";104003
IBM;69543;"INTERNATIONAL BUSINESS MACHINES CORP";101003
IBOC;369401;"INTERNATIONAL BANCSHARES CORP";104002
IBRX;786262;"ImmunityBio, Inc.";106002
ICE;378167;"Intercontinental Exchange";104003
ICHR;926863;"ICHOR HOLDINGS, LTD.";100001
ICL;1340973;"ICL Group Ltd.";
ICLR;1253239;"ICON PLC";106001
ICPT;72077;"INTERCEPT PHARMACEUTICALS INC";106002
ICPW;161289;"IRONCLAD PERFORMANCE WEAR CORP";100001
ICUI;550676;"ICU MEDICAL INC/DE";106003
IDA;627772;"IDACORP INC";105001
IDCC;549215;"InterDigital, Inc.";108001
IDDR;664227;"IDdriven, Inc.";
IDLM;659864;"Idle Media, Inc.";
IDSY;250487;"ID SYSTEMS INC";101005
IDT;535487;"IDT CORP";108001
IDXG;1253245;"INTERPACE BIOSCIENCES, INC.";106002
IDXX;447447;"Idexx Laboratories Inc";106001
IDYA;1253393;"IDEAYA Biosciences, Inc.";106002
IEHC;248180;"IEH CORPORATION";101001
IEP;980333;"ICAHN ENTERPRISES L.P.";104001
IEX;824090;"IDEX CORP /DE/";100001
IFF;378169;"Intl Flavors & Fragrances";110001
IGT;447449;"International Game Technology";103015
IHC;667823;"INDEPENDENCE HOLDING CO";104004
IHRC;998462;"Investors Heritage Capital Corp";
IHRT;653413;"iHeartMedia, Inc.";103001
IHT;244789;"INNSUITES HOSPITALITY TRUST";109001
IIIN;1338982;"INSTEEL INDUSTRIES INC";100001
IIN;519102;"INTRICON CORP";101001
IIPR;949475;"INNOVATIVE INDUSTRIAL PROPERTIES INC";109001
IIVI;1234773;"II-VI INC";100003
ILMN;86933;"ILLUMINA INC";106003
IMDZ;809437;"IMMUNE DESIGN CORP.";106002
IMGN;82671;"IMMUNOGEN INC";106002
IMGO;1253390;"Imago BioSciences, Inc.";106002
IMKI;1092273;"IMMEDIATEK INC";
IMMY;703115;"Imprimis Pharmaceuticals, Inc.";106005
IMO;702831;"IMPERIAL OIL LTD";107005
IMPV;131347;"IMPERVA INC";101003
IMSCQ;340525;"IMPLANT SCIENCES CORP";
IMTV;666754;"Imagination TV, Inc.";
INBI;687926;"Infusion Brands International, Inc.";
INCY;671924;"INCYTE CORP";106002
INFI;819348;"INFINITY PHARMACEUTICALS, INC.";106002
INFN;346530;"INFINERA CORP";101005
INFO;330628;"IHS Markit Ltd.";100002
INFOR;64267;"Infor, Inc.";
INFU;371010;"InfuSystem Holdings, Inc";106003
INGR;610276;"Ingredion Inc";102002
ININ;354705;"Interactive Intelligence Group, Inc.";101003
INMB;1295082;"Inmune Bio, Inc.";106002
INMD;1329301;"InMode Ltd.";106004
INOD;1077528;"INNODATA INC";101003
INOV;497806;"Inovalon Holdings, Inc.";101003
INSW;1023512;"International Seaways, Inc.";100010
INT;344219;"WORLD FUEL SERVICES CORP";107001
INTC;85652;"INTEL CORP";101004
INTT;645323;"INTEST CORP";101004
INTU;183557;"INTUIT INC";101003
INVA;942592;"Innoviva, Inc.";106002
INVH;949710;"Invitation Homes Inc.";109002
IO;905324;"ION GEOPHYSICAL CORP";107004
IONS;855206;"IONIS PHARMACEUTICALS INC";106002
IOTS;884299;"ADESTO TECHNOLOGIES Corp";101004
IP;261549;"INTERNATIONAL PAPER CO /NEW/";103018
IPAR;853111;"INTER PARFUMS INC";102002
IPAS;998421;"IPASS INC";
IPDN;655301;"Professional Diversity Network, Inc.";101002
IPG;378168;"Interpublic Group";103011
IPGP;570971;"IPG PHOTONICS CORP";101004
IPHI;923419;"INPHI Corp";101004
IPI;260195;"Intrepid Potash, Inc.";110003
IPXL;625184;"IMPAX LABORATORIES INC";106005
IQV;744724;"IQVIA HOLDINGS INC.";106001
IRBT;675457;"IROBOT CORP";101001
IRDM;1011100;"Iridium Communications Inc.";101005
IRG;350449;"Ignite Restaurant Group, Inc.";
IRIX;1241345;"IRIDEX CORP";106004
IRM;378171;"Iron Mountain Incorporated";100002
ISBC;641029;"Investors Bancorp, Inc.";104002
ISDR;997171;"ISSUER DIRECT CORP";101003
ISEE;131911;"IVERIC bio, Inc.";106002
ISIL;355428;"INTERSIL CORP/DE";101004
ISO;1253260;"IsoPlexis Corp";106002
ISR;998412;"Isoray, Inc.";106001
ISRG;103498;"INTUITIVE SURGICAL INC";106004
ISSC;153113;"INNOVATIVE SOLUTIONS & SUPPORT INC";100008
IT;447532;"Gartner Inc";101003
ITCI;825240;"Intra-Cellular Therapies, Inc.";106002
ITG;142922;"INVESTMENT TECHNOLOGY GROUP, INC.";104003
ITGR;101027;"Integer Holdings Corp";106004
ITI;59550;"ITERIS, INC.";101005
ITNM;659241;"INTERNATIONAL MONETARY SYSTEMS LTD /WI/";
ITOS;1338980;"iTeos Therapeutics, Inc.";106002
ITRI;693852;"ITRON INC /WA/";101001
ITT;1056223;"ITT Inc.";100003
ITW;378165;"Illinois Tool Works";100001
IVAC;639373;"INTEVAC INC";101001
IVDN;258246;"INNOVATIVE DESIGNS INC";103002
IVR;949696;"Invesco Mortgage Capital Inc.";
IVTY;103578;"Invuity, Inc.";106003
IVZ;378170;"Invesco Ltd.";104001
J;378172;"Jacobs Engineering Group";100003
JACK;682281;"JACK IN THE BOX INC /NEW/";103003
JAGX;1076278;"Jaguar Health, Inc.";106005
JAKK;908372;"JAKKS PACIFIC INC";103015
JAN;165913;"JanOne Inc.";103002
JAZZ;364811;"Jazz Pharmaceuticals plc";106002
JBGS;949711;"JBG SMITH Properties";109001
JBHT;378173;"J. B. Hunt Transport Services";100010
JBL;79450;"JABIL CIRCUIT INC";101001
JBLU;720902;"JETBLUE AIRWAYS CORP";100006
JCG;181659;"J CREW GROUP INC";
JCI;360440;"JOHNSON CONTROLS INC";110005
JCOM;625587;"J2 GLOBAL, INC.";101003
JCP;180279;"J C PENNEY CO INC";103002
JCS;945747;"COMMUNICATIONS SYSTEMS INC";108001
JD;1253405;"JD.com, Inc.";
JDAS;721282;"JDA SOFTWARE GROUP INC";
JEF;378180;"Jefferies Financial Group Inc.";104002
JELD;1077371;"JELD-WEN Holding, Inc.";103004
JGPK;975415;"JAGGED PEAK, INC.";
JHG;1234774;"JANUS HENDERSON GROUP PLC";104001
JILL;680726;"J.Jill, Inc.";103002
JJSF;968241;"J&J SNACK FOODS CORP";102002
JKHY;447566;"Henry Jack & Associates Inc";100002
JLL;122208;"JONES LANG LASALLE INC";109002
JMBA;365536;"JAMBA, INC.";103003
JNJ;89661;"JOHNSON & JOHNSON";106005
JNPR;385619;"JUNIPER NETWORKS INC";101005
JOE;546306;"ST JOE CO";109002
JOUT;667535;"JOHNSON OUTDOORS INC";103015
JOY;39382;"JOY GLOBAL INC";100009
JPM;243510;"JPMORGAN CHASE & CO";104002
JRSH;1348020;"Jerash Holdings (US), Inc.";100001
JSDA;727078;"JONES SODA CO";102005
JUVF;141652;"JUNIATA VALLEY FINANCIAL CORP";104002
JVA;40037;"COFFEE HOLDING CO INC";102002
JW-A;195872;"WILEY JOHN & SONS, INC.";103026
JWN;184768;"NORDSTROM INC";103002
JXN;1341059;"Jackson Financial Inc.";
JYNT;921297;"JOINT Corp";106011
K;97995;"KELLOGG CO";102002
KANP;275886;"KAANAPALI LAND LLC";110003
KAR;123411;"KAR Auction Services, Inc.";103002
KATE;441025;"Kate Spade & Co";103002
KBH;821503;"KB HOME";103013
KBR;1056225;"KBR, INC.";100003
KDNY;781554;"CHINOOK THERAPEUTICS, INC.";106002
KDP;378130;"Keurig Dr Pepper Inc.";102005
KE;175788;"Kimball Electronics, Inc.";101001
KEM;641260;"KEMET CORP";101001
KEP;1245486;"KOREA ELECTRIC POWER CORP";
KEX;1067478;"KIRBY CORP";100010
KEY;378174;KeyCorp;104002
KEYS;186556;"Keysight Technologies, Inc.";101001
KFY;211211;"KORN FERRY INTERNATIONAL";100011
KHC;693432;"Kraft Heinz Co";102002
KIM;378175;"Kimco Realty";109001
KIRK;188255;"KIRKLAND'S, INC";103002
KITE;73743;"Kite Pharma, Inc.";106002
KKD;47513;"KRISPY KREME DOUGHNUTS INC";103003
KKR;805180;"KKR & Co. Inc.";104001
KLAC;132518;"KLA TENCOR CORP";101004
KLEG;998410;"KL Energy Corp";
KLIC;362126;"KULICKE & SOFFA INDUSTRIES INC";101004
KLXI;98588;"KLX Inc.";100008
KMB;384594;"KIMBERLY CLARK CORP";102002
KMG;51451;"KMG CHEMICALS INC";110001
KMI;88392;"KINDER MORGAN, INC.";107003
KMPR;1234775;"KEMPER Corp";
KMT;1234776;"KENNAMETAL INC";100003
KMX;327637;"CARMAX INC";103005
KN;996259;"Knowles Corp";100001
KND;510383;"KINDRED HEALTHCARE, INC";106011
KNOP;1249668;"KNOT Offshore Partners LP";
KNSL;1022619;"Kinsale Capital Group, Inc.";
KNX;993639;"Knight-Swift Transportation Holdings Inc.";100010
KO;82117;"COCA COLA CO";102005
KODK;1023511;"EASTMAN KODAK CO";103015
KONAQ;884107;"KONA GRILL INC";103003
KOPN;807728;"KOPIN CORP";101004
KOS;998443;"Kosmos Energy Ltd.";107002
KPLT;1237814;"Katapult Holdings, Inc.";
KPTI;786011;"Karyopharm Therapeutics Inc.";106005
KR;258154;"KROGER CO";102001
KRA;985521;"Kraton Corp";110001
KRC;117059;"KILROY REALTY CORP";109001
KREF;1345243;"KKR Real Estate Finance Trust Inc.";
KRFT;359197;"Kraft Foods Group, Inc.";102002
KRG;949714;"KITE REALTY GROUP TRUST";
KRO;726370;"KRONOS WORLDWIDE INC";110001
KRYS;1294979;"Krystal Biotech, Inc.";106002
KSPN;197548;"Kaspien Holdings Inc.";103002
KSS;186130;"KOHLS Corp";103002
KSU;99395;"KANSAS CITY SOUTHERN";100010
KT;1245425;"KT CORP";
KTEC_delis;368599;"KEY TECHNOLOGY INC";100001
KTOS;895821;"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.";100007
KTWO;350257;"K2M GROUP HOLDINGS, INC.";106004
KURA;795981;"Kura Oncology, Inc.";106002
KW;949713;"Kennedy-Wilson Holdings, Inc.";109002
KWR;116818;"QUAKER CHEMICAL CORP";110001
L;378182;"Loews Corp.";104006
LABL;35331;"MULTI COLOR Corp";100002
LAD;1050282;"LITHIA MOTORS INC";103005
LADR;998452;"Ladder Capital Corp";
LAKE;243284;"LAKELAND INDUSTRIES INC";106003
LAMR;143321;"LAMAR ADVERTISING CO/NEW";109001
LANC;253076;"LANCASTER COLONY CORP";102002
LAND;1300438;"GLADSTONE LAND Corp";
LARK;130464;"LANDMARK BANCORP INC";104002
LAYN;45965;"LAYNE CHRISTENSEN CO";100003
LAZ;447656;"Lazard LTD";104003
LBRDA;1174185;"Liberty Broadband Corp";108001
LBTYA;670717;"Liberty Global plc";108001
LBUY;653863;"LEAFBUYER TECHNOLOGIES, INC.";103015
LC;778892;"LendingClub Corp";104007
LCI;600871;"LANNETT CO INC";106005
LCID;1291785;"Lucid Group, Inc.";103005
LCNB;1092272;"LCNB CORP";
LCUT;276271;"LIFETIME BRANDS, INC";103004
LDOS;902720;"Leidos Holdings, Inc.";101003
LDOS_old;625661;"Leidos, Inc.";101003
LE;182473;"LANDS' END, INC.";103002
LEA;610198;"LEAR CORP";103005
LEAF;652547;"LEAF GROUP LTD.";101002
LEAT;155590;"Leatt Corp";103002
LECO;1056278;"LINCOLN ELECTRIC HOLDINGS INC";100001
LEDS;93692;"SemiLEDs Corp";101004
LEE;652664;"LEE ENTERPRISES, INC";103026
LEG;378178;"Leggett & Platt";103004
LEGH;998533;"Legacy Housing Corp";100003
LEGN;1334960;"Legend Biotech Corp";106002
LEN;80077;"LENNAR CORP /NEW/";103013
LEVI;705588;"LEVI STRAUSS & CO";103004
LFG;1293028;"Archaea Energy Inc.";107007
LFUS;132253;"LITTELFUSE INC /DE";101001
LFVN;1241829;"Lifevantage Corp";106002
LGCY;795422;"Legacy Reserves Inc.";107002
LGIH;530141;"LGI Homes, Inc.";103013
LGL;528980;"LGL GROUP INC";101001
LGND;898544;"LIGAND PHARMACEUTICALS INC";106002
LH;378177;"Laboratory Corp. of America Holding";106001
LHCG;693030;"LHC Group, Inc";106011
LHX;248838;"L3HARRIS TECHNOLOGIES, INC.";101005
LII;98304;"LENNOX INTERNATIONAL INC";100001
LIN;1117109;"LINDE PLC";110001
LINE;640898;"LINN ENERGY, INC.";107002
LION;692284;"FIDELITY SOUTHERN CORP";104002
LITE;183087;"Lumentum Holdings Inc.";101005
LIVE;655099;"LIVE VENTURES Inc";100013
LIVN;678892;"LivaNova PLC";106004
LKQ;124743;"LKQ CORP";103005
LKSD;941948;"LSC Communications, Inc.";
LL;517434;"Lumber Liquidators Holdings, Inc.";103002
LLL;378176;"L-3 Communications Holdings";100008
LLNW;1014805;"Limelight Networks, Inc.";101003
LLPP;1077531;"Loop Industries, Inc.";
LLTC;178219;"LINEAR TECHNOLOGY CORP /CA/";101004
LLY;378181;"Lilly (Eli) & Co.";106005
LMB;733746;"Limbach Holdings, Inc.";100003
LMND;1070336;"Lemonade, Inc.";104006
LMNR;1077535;"Limoneira CO";110003
LMT;103644;"LOCKHEED MARTIN CORP";100008
LNC;243942;"LINCOLN NATIONAL CORP";104004
LNG;260533;"CHENIERE ENERGY INC";107003
LNN;80469;"LINDSAY CORP";100009
LNT;119577;"ALLIANT ENERGY CORP";105001
LNTH;179201;"Lantheus Holdings, Inc.";106001
LOCMQ;666129;"LOCAL Corp";
LOGI;353811;"LOGITECH INTERNATIONAL SA";101001
LOGM;641732;"LogMeIn, Inc.";101003
LOPE;760533;"Grand Canyon Education, Inc.";102006
LOV;147014;"SPARK NETWORKS INC";101002
LOVE;1207326;"Lovesac Co";103004
LOW;186050;"LOWES COMPANIES INC";103002
LOXO;781663;"Loxo Oncology, Inc.";106002
LPG;976577;"DORIAN LPG LTD.";107004
LPLA;639823;"LPL Financial Holdings Inc.";104003
LPRO;1338985;"Open Lending Corp";104003
LPSN;975527;"LIVEPERSON INC";101003
LPTH;246855;"LIGHTPATH TECHNOLOGIES INC";101001
LPX;849042;"LOUISIANA-PACIFIC CORP";110005
LQDT;533622;"LIQUIDITY SERVICES INC";103002
LRCX;101897;"LAM RESEARCH CORP";101004
LRDC;176863;"Laredo Oil, Inc.";107004
LSCC;1234777;"LATTICE SEMICONDUCTOR CORP";101004
LSI;901127;"LIFE STORAGE, INC.";109001
LSI_old;447735;"Lsi Corp";109001
LSTR;770173;"LANDSTAR SYSTEM INC";100010
LSXMA;629561;"Liberty Media Corp";103001
LSYN;954544;"Liberated Syndication Inc.";
LTC;949721;"LTC PROPERTIES INC";
LTCH;1297055;"Latch, Inc.";101003
LTHM;920443;"Livent Corp.";110001
LTRPA;651624;"Liberty TripAdvisor Holdings, Inc.";101002
LTRX;172507;"LANTRONIX INC";101005
LULU;90670;"lululemon athletica inc.";103002
LUMN;373834;"Lumen Technologies, Inc.";108001
LUMO;809595;"LUMOS PHARMA, INC.";106002
LUNA;816577;"LUNA INNOVATIONS INC";101001
LUNG;1253400;"Pulmonx Corp";106002
LUV;205563;"SOUTHWEST AIRLINES CO";100006
LVGO;936620;"Livongo Health, Inc.";101003
LVLT;378179;"Level 3 Communications";108001
LVS;1076498;"LAS VEGAS SANDS CORP";103001
LW;1077538;"Lamb Weston Holdings, Inc.";102002
LXP;949715;"LEXINGTON REALTY TRUST";
LXRP;748226;"Lexaria Bioscience Corp.";
LXRX;56235;"LEXICON PHARMACEUTICALS, INC.";106002
LXU;926950;"LSB INDUSTRIES INC";110001
LYB;378183;LyondellBasell;110001
LYFT;939173;"Lyft, Inc.";101003
LYV;682157;"Live Nation Entertainment, Inc.";103001
LZ;1271647;"LEGALZOOM.COM, INC.";108004
LZB;63005;"LA-Z-BOY INC";103004
M;185124;"Macy's, Inc.";103002
MA;331628;"Mastercard Inc";104007
MAA;744578;"MID AMERICA APARTMENT COMMUNITIES INC.";109001
MAC;378184;Macerich;109001
MACK;819013;"MERRIMACK PHARMACEUTICALS INC";106002
MAMS;265007;"MAM SOFTWARE GROUP, INC.";101003
MAN;348449;"ManpowerGroup Inc.";100011
MANH;105128;"MANHATTAN ASSOCIATES INC";101003
MAR;98192;"MARRIOTT INTERNATIONAL INC /MD/";103015
MARA;914944;"Marathon Patent Group, Inc.";111001
MARK;652365;"REMARK HOLDINGS, INC.";101002
MAS;255010;"MASCO CORP /DE/";110005
MASI;350340;"MASIMO CORP";106004
MASS;1250892;"908 Devices Inc.";106002
MAT;378187;"Mattel Inc.";103015
MATR;1072403;"Mattersight Corp";
MATX;885542;"Matson, Inc.";100010
MAXR;1145425;"Maxar Technologies Inc.";100008
MB;698225;"MINDBODY, Inc.";101003
MBFI;447767;"MB Financial Inc";104002
MBIO;809799;"MUSTANG BIO, INC.";106002
MBOT;705845;"Microbot Medical Inc.";106003
MBUU;1338977;"MALIBU BOATS, INC.";103015
MBWM;815912;"MERCANTILE BANK CORP";104002
MC;878834;"Moelis & Co";104001
MCBC;745864;"MACATAWA BANK CORP";104002
MCD;243628;"MCDONALDS CORP";103003
MCF;684099;"CONTANGO OIL & GAS CO";100001
MCFT;208137;"MCBC Holdings, Inc.";103005
MCHP;333440;"MICROCHIP TECHNOLOGY INC";101004
MCK;380928;"MCKESSON CORP";106014
